FECHA,VENTANILLA,ETOTAL,EPASADA,EREGULACION,EGNCAMISEA,EGNMALACAS,EGNAGUAYTIA,EDIESEL,ERESIDUAL,EBAGAZO,EBIOGAS,ESOLAR,EEOLICO,DNORTE,DCENTRO,DEMSUR,PRESIONV,TEMPV,DISPGNV
43525,205.9089,5865.9539,1026.6025,3054.5177,1645.7256,0,0,1.2,25.1,5.545,9.45,0,97.8131,808.0143,3579.314,1478.6256,4275.56,27.3,2250
43525.02083,204.6815,5672.975,1049.9773,2890.1887,1593.5418,0,0,1.2,24.6,5.83,9.45,0,98.1872,777.5465,3419.2167,1476.2118,4275.56,27.3,2250
43525.04167,205.4002,5669.4566,1025.4767,2892.6481,1608.3641,0,0,1.2,24.2,6.08,9.45,0,102.0378,786.8644,3415.1347,1467.4575,4308.537,26.75,2250
43525.0625,205.3832,5587.5923,1046.553,2847.4689,1563.7247,0,0,1.2,24.3,5.775,9.45,0,89.1208,773.702,3358.2116,1455.6788,4308.537,26.75,2250
43525.08333,205.1762,5525.5969,1047.5133,2684.3517,1659.8056,0,0,1.2,24.9,5.7878,9.45,0,92.5886,762.2152,3310.1307,1453.251,4369.191,26.25,2250
43525.10417,185.0014,5376.909,1026.2718,2686.5672,1541.3225,0,0,0,21.9,5.6051,9.45,0,85.7924,715.7062,3225.3478,1435.855,4369.191,26.25,2250
43525.125,180.0758,5398.0323,1033.5848,2711.8445,1533.8464,0,0,0,21.7,5.5782,9.45,0,82.0285,715.8535,3226.6235,1455.5553,4408.292,25.825,2250
43525.14583,178.3813,5248.9666,1024.2789,2647.9275,1437.089,0,0,0,21.6,5.7645,9.45,0,102.8566,734.9064,3123.9617,1390.0985,4408.292,25.825,2250
43525.16667,179.6816,5381.3279,1035.1179,2731.7989,1456.1877,0,0,0,21.6,5.5882,9.45,0,121.5852,712.5739,3238.7225,1430.0315,4423.367,25.4,2250
43525.1875,178.7257,5473.3343,1044.7092,2772.967,1497.1741,0,0,0,21.6,5.5195,9.45,0,121.9146,749.8491,3259.7101,1463.7751,4423.367,25.4,2250
43525.20833,177.5661,5423.7683,1034.9272,2731.0667,1460.9055,0,0,0,21.5,5.665,9.45,0,160.254,746.6372,3223.0905,1454.0406,4421.13,25.1,2250
43525.22917,179.7004,5457.0023,1025.4964,2713.0049,1522.0922,0,0,0,21.2,5.825,9.45,6.4629,153.4709,757.6889,3276.9282,1422.3852,4421.13,25.1,2250
43525.25,178.9909,5606.2102,1035.1576,2812.5475,1571.3581,0,0,0,21.6,5.99,9.45,36.6519,113.4552,786.8996,3380.469,1438.8416,4399.106,24.8,2250
43525.27083,179.5661,5670.2674,1042.9647,2837.5898,1527.2404,0,0,1.2,24.6,5.81,9.45,119.034,102.3786,779.9879,3465.596,1424.6835,4399.106,24.8,2250
43525.29167,186.6299,5770.8417,1032.8249,2812.3287,1640.5777,0,0,1.2,24.7,5.755,9.45,180.9425,63.0629,781.2124,3596.8068,1392.8225,4321.845,24.575,2250
43525.3125,206.3317,5995.7399,1045.5772,2879.046,1713.1669,0,0,54.5738,24.8,5.715,9.45,205.5938,57.8173,848.958,3697.1618,1449.6201,4321.845,24.575,2250
43525.33333,202.3333,6234.2028,1051.0021,2918.6185,1838.8355,0,0,126.957,25,5.71,9.45,213.4917,45.1379,876.3762,3905.6544,1452.1722,4283.804,24.475,2250
43525.35417,203.6354,6430.1107,1049.4779,2961.8236,1964.1588,0,0,126.4623,24.5,5.995,9.45,229.3143,58.9289,889.4364,4059.1743,1481.4999,4283.804,24.475,2250
43525.375,203.9692,6602.0113,1061.4277,3016.6973,2086.2887,0,0,101.7416,24.5,5.65,9.05,228.6105,68.0456,940.0409,4169.7489,1492.2215,4221.148,24.725,2250
43525.39583,203.1577,6716.8639,1055.9984,3005.9278,2213.1232,0,0,102.0792,24.4,5.625,7.85,232.7014,69.1589,920.8058,4350.2108,1445.8472,4221.148,24.725,2250
43525.41667,203.0383,6799.9496,1051.5013,3053.2291,2213.3128,0,0,100.9315,24.5,5.835,7.85,242.8461,99.9439,943.1719,4382.9962,1473.7815,4102.431,25.125,2250
43525.4375,200.6901,6859.2988,1043.3726,3023.3108,2349.4861,0,0,99.9488,24.3,5.45,7.85,206.9696,98.6109,974.6757,4398.7637,1485.8595,4102.431,25.125,2250
43525.45833,209.9347,6956.8112,1042.1616,3053.4045,2381.9907,0,19.9265,126.4495,24.7,5.84,8.8,196.6796,96.8588,964.8238,4486.5763,1505.4111,4062.859,25.687,2250
43525.47917,211.5764,6952.9246,1046.2676,3057.4152,2231.7926,0,66.7336,126.0177,24.5,5.815,9.1,226.4851,158.7978,977.6826,4477.1948,1498.0472,4062.859,25.687,2250
43525.5,213.7813,6854.3157,1046.1507,3034.7743,2182.8504,0,80.1684,126.711,24.6,5.955,9.1,171.6564,172.3495,986.237,4360.7158,1507.363,4043.779,26.35,2250
43525.52083,209.8389,6834.6154,1045.8226,2958.3076,2200.3971,0,80.5661,125.8803,24.9,5.89,9.1,184.1386,199.613,944.4912,4404.701,1485.4232,4043.779,26.35,2250
43525.54167,202.8505,6762.5696,1045.7666,2913.7421,2151.427,0,81.005,126.1039,24.4,5.99,9.1,178.8289,226.206,907.226,4359.5326,1495.811,4094.305,26.925,2250
43525.5625,199.8411,6866.5824,1052.7911,3030.0332,2180.444,0,81.347,102.1622,24.4,6.14,9.1,151.639,228.5258,957.9105,4395.7596,1512.9123,4094.305,26.925,2250
43525.58333,201.4467,6845.1701,1029.1192,3005.6988,2181.6378,0,81.7596,102.7549,24.6,6.21,9.1,156.4571,247.8328,955.8506,4375.7759,1513.5436,4150.012,27.425,2250
43525.60417,199.4149,6882.7401,1035.4357,3005.779,2226.8808,0,81.7747,100.0335,24.4,5.59,9.1,152.8355,240.9108,948.9614,4421.084,1512.6947,4150.012,27.425,2250
43525.625,200.8271,6883.0866,1044.6171,3037.5243,2156.8011,0,81.8391,103.1485,24.8,6.125,9,171.9143,247.3173,957.0718,4440.7168,1485.2981,4154.723,27.95,2250
43525.64583,202.2238,6780.7722,1033.3546,2956.8067,2165.8683,0,81.8188,99.7453,25.2,6.02,9,145.9693,256.9894,937.9947,4354.1591,1488.6184,4154.723,27.95,2250
43525.66667,199.4318,6783.1443,1048.6468,3028.1008,2109.5665,0,81.7433,102.3746,24.6,5.27,9,118.9456,254.8967,947.5535,4334.207,1501.3838,4170.034,28.75,2250
43525.6875,201.4348,6704.2587,1046.1072,3011.5958,2045.413,0,81.662,102.5482,24.9,6.035,9,125.8402,251.1573,915.3688,4266.4352,1522.4547,4170.034,28.75,2250
43525.70833,201.0745,6617.3125,1052.2752,3034.0917,2009.7651,0,81.6416,102.3543,25,5.975,9.2,49.0013,248.0083,891.9124,4213.1768,1512.2232,4175.922,29.175,2250
43525.72917,195.9867,6405.8025,1044.944,2980.6436,1922.6904,0,60.5991,102.1384,24.8,5.885,9.2,5.8012,249.1007,835.1311,4030.3799,1540.2914,4175.922,29.175,2250
43525.75,178.5068,6601.0949,1057.9188,3007.8263,2111.6467,0,61.15,86.7155,24.6,5.855,9.2,0,236.1827,855.6682,4191.0339,1554.3928,4160.965,29.075,2250
43525.77083,202.92,6714.7607,1056.5068,3104.7603,2117.138,0,79.76,86.8178,24.9,5.8,9.2,0,229.8778,958.274,4233.8647,1522.622,4160.965,29.075,2250
43525.79167,202.5082,6800.6781,1048.819,3100.2841,2221.8339,0,82.1,91.735,24.8,5.81,9.3,0,215.9961,984.3761,4245.9157,1570.3863,4146.597,28,2250
43525.8125,202.0498,6781.1787,1053.0237,3115.6923,2232.7677,0,82.16,96.3918,24.8,5.65,9.3,0,161.3932,954.3488,4237.4832,1589.3467,4146.597,28,2250
43525.83333,203.6711,6738.2547,1063.0064,3104.8267,2217.9075,0,82.27,102.102,24,4.9565,9.3,0,129.8856,976.2605,4197.6117,1564.3825,4089.947,27.475,2250
43525.85417,203.1177,6725.124,1062.6219,3087.311,2242.4501,0,82.33,101.5075,24.2,5.8186,9.3,0,109.5849,967.7111,4187.2734,1570.1396,4089.947,27.475,2250
43525.875,202.3076,6660.1478,1067.4642,3098.7723,2146.2373,0,82.4,101.249,24.1,5.7044,9.3,0,124.9206,939.5734,4148.0332,1572.5412,4052.848,27.075,2250
43525.89583,203.3416,6559.4629,1066.4937,3098.4698,2047.8022,0,82.54,101.2083,24.1,5.752,9.4,0,123.697,907.1802,4130.9447,1521.338,4052.848,27.075,2250
43525.91667,203.5221,6436.1988,1066.1638,3090.8552,1950.3518,0,82.61,101.6842,24,5.492,9.4,0,105.6418,908.0523,4057.7043,1470.4422,4051.788,26.525,2250
43525.9375,172.2054,6197.8989,1057.0617,3054.9362,1780.4905,0,60.4,101.7044,24,6.0002,9.4,0,103.906,859.4634,3882.1471,1456.2885,4051.788,26.525,2250
43525.95833,172.1041,5995.1143,1068.7634,2985.4499,1676.2858,0,60.45,86.0619,24.1,5.639,9.4,0,78.9644,820.5759,3742.006,1432.5325,4200.891,25.9,2250
43525.97917,171.4164,5792.6259,1061.6836,2955.1682,1610.0025,0,61.04,1.2,24.1,6.1131,9.4,0,63.9186,762.3471,3638.6931,1391.5857,4200.891,25.9,2250
43526,173.0544,5651.0862,1048.3833,2833.9937,1612.6881,0,60.8716,1.2,24.1,6.065,9.4,0,54.3846,770.0596,3476.2526,1404.774,4245.409,23.5,950
43526.02083,172.1737,5651.8901,1053.4958,2792.8615,1640.0666,0,61.3402,0,21.3,6.005,9.4,0,67.421,776.4492,3461.3422,1414.0987,4245.409,23.5,950
43526.04167,171.4917,5551.2747,1048.5662,2686.2665,1668.8637,0,61.564,0,20.5,5.665,8.75,0,51.0993,769.3418,3384.7837,1397.1492,4251.887,23.225,950
43526.0625,172.6983,5430.0173,1053.1071,2637.9807,1597.73,0,61.1772,0,20.8,5.735,8.35,0,45.1374,761.8921,3293.9122,1374.2131,4251.887,23.225,950
43526.08333,171.6889,5304.5228,1035.0182,2562.0222,1571.9994,0,61.053,1.2,22.2,6.2601,8.35,0,36.4199,730.0919,3197.785,1376.646,4339.865,23.525,950
43526.10417,173.2013,5374.8833,1003.6231,2567.1161,1651.7191,0,61.1895,1.2,22.3,5.3841,8.35,0,54.0014,768.5373,3235.8699,1370.4761,4339.865,23.525,950
43526.125,172.8109,5341.0237,1002.6649,2579.8225,1617.4356,0,61.02,1.2,22.9,5.9506,8.35,0,41.6801,761.6458,3213.2585,1366.1194,4369.897,22.75,950
43526.14583,171.7858,5241.7773,990.5629,2521.204,1571.775,0,60.79,1.2,22.8,5.8576,8.35,0,59.2378,727.8016,3138.7222,1375.2536,4369.897,22.75,950
43526.16667,170.9181,5381.8365,994.702,2559.5977,1659.9768,0,61.2,1.2,22.5,5.6851,8.35,0,68.625,766.1181,3214.0685,1401.6499,4358.709,22.95,950
43526.1875,171.2495,5352.4671,1024.4036,2549.7427,1600.7964,0,60.94,1.2,22.7,5.947,8.35,0,78.3873,738.4726,3221.9045,1392.09,4358.709,22.95,950
43526.20833,172.2837,5431.5166,1022.6088,2532.0669,1703.9163,0,61.14,1.2,22.7,5.96,8.35,0,73.5746,747.8799,3280.4817,1403.155,4355.293,23.05,950
43526.22917,173.3973,5386.7844,1022.0651,2555.3529,1628.0982,0,60.88,1.2,22.7,6,8.35,5.6204,76.5177,782.5756,3231.0301,1373.1786,4355.293,23.05,950
43526.25,172.8163,5341.1866,1036.3767,2535.0225,1534.2038,0,59.95,1.2,22.7,6.005,8.35,42.1542,95.2244,772.4099,3210.0473,1358.7294,4330.679,23.15,950
43526.27083,173.473,5239.2347,1038.2199,2391.2077,1544.9089,0,60.7,1.2,23.1,6.115,8.35,81.552,83.8812,720.7062,3173.5,1345.0285,4330.679,23.15,950
43526.29167,172.9171,5442.4989,1007.1731,2445.1311,1698.735,0,61.16,1.2,22.8,5.88,8.35,117.7073,74.3624,769.571,3311.6072,1361.3208,4282.037,22.95,950
43526.3125,172.511,5715.4106,1011.6041,2585.1462,1739.37,0,61.05,0,22.5,5.925,8.35,201.2391,80.2262,811.9745,3545.9913,1357.4448,4282.037,22.95,950
43526.33333,173.8353,5897.1505,1012.275,2823.1405,1620.6753,0,60.38,102.087,22.6,5.775,8.35,170.3902,71.4775,839.6196,3673.5469,1383.984,4253.889,23.387,950
43526.35417,173.7416,6071.3023,1015.4936,2931.2406,1626.1738,0,60.95,101.2275,22.5,5.89,8.35,223.0125,76.4642,861.5147,3821.7247,1388.0629,4253.889,23.387,950
43526.375,173.1168,6257.6632,1025.4323,2998.7499,1712.0851,0,61.11,101.2547,22.3,5.245,8.05,228.8671,94.5692,852.3918,3994.1578,1411.1135,4263.076,24.825,950
43526.39583,202.1764,6433.4676,1049.5279,3024.0886,1838.1842,0,61.15,101.7349,22.2,6.175,8.05,224.8354,97.5217,915.0147,4126.3997,1392.0533,4263.076,24.825,950
43526.41667,202.2352,6487.8509,1039.3541,2995.7606,1894.3091,0,81.29,99.1552,22.6,6.195,8.05,238.8614,102.2756,932.1773,4129.015,1426.6586,4318.784,25.725,950
43526.4375,201.9414,6608.5298,1052.0624,3089.2474,1936.0574,0,80.91,102.118,22.6,6.165,9.25,201.5927,108.527,946.5832,4222.8624,1439.0842,4318.784,25.725,950
43526.45833,202.5423,6556.9961,1032.4539,2930.1573,2053.6056,0,80.9,101.6664,22.6,6.205,9.2,192.0454,128.1627,949.1654,4175.0314,1432.7994,4285.336,26.3,950
43526.47917,202.7499,6545.2162,1033.1375,3031.7305,1950.4229,0,80.41,100.469,22.6,6.105,9.2,168.0485,143.0928,948.2687,4142.7762,1454.1713,4285.336,26.3,950
43526.5,202.1193,6551.0599,1045.803,3065.8786,1887.6125,0,78.24,101.9235,22.9,5.86,9.2,173.3453,160.2971,930.8635,4177.4897,1442.7068,4257.894,25.975,950
43526.52083,201.8832,6488.9963,1039.5738,3043.8936,1915.1008,0,0,101.5253,22.5,5.915,9,166.1712,185.3167,912.7329,4159.1401,1417.1233,4257.894,25.975,950
43526.54167,199.8556,6436.8962,1050.3564,3076.4477,1753.948,0,0,101.2189,23,5,9,212.8057,205.1195,929.4075,4098.4039,1409.0848,4260.249,27,950
43526.5625,179.5369,6396.686,1044.2401,3043.0722,1761.2986,0,0,100.3128,22.2,4.425,8.95,188.5491,223.6382,902.7043,4057.8897,1436.0921,4260.249,27,950
43526.58333,180.1897,6366.3626,1044.4358,3030.0002,1733.6205,0,0,102.3792,22.3,5.465,8.95,195.9123,223.2996,909.2215,4031.2276,1425.9135,4291.93,28.95,950
43526.60417,179.3128,6417.8307,1044.6496,3032.6713,1749.4282,0,0,101.4326,22.5,5.27,8.95,232.8469,220.0821,926.8708,4034.3048,1456.655,4291.93,28.95,950
43526.625,178.8777,6392.7761,1050.2019,3079.5257,1677.732,0,0,101.1894,22.6,5.685,8.85,219.9447,227.0475,914.6025,4026.1324,1452.0413,4330.09,29.675,950
43526.64583,179.1603,6318.5771,1040.1836,3041.5785,1664.3553,0,0,100.938,22.8,5.585,8.85,206.2995,227.9872,914.6552,3925.9038,1478.018,4330.09,29.675,950
43526.66667,178.4769,6357.2771,1037.7083,3055.4687,1700.5751,0,0,100.9812,22.5,5.685,8.85,183.0565,242.4523,886.0768,3982.4142,1488.786,4350.583,29.3,950
43526.6875,179.9652,6299.5161,1033.6185,3048.3328,1710.691,0,0,101.6129,22.7,5.745,8.85,127.5244,240.4416,874.202,3937.7412,1487.573,4350.583,29.3,950
43526.70833,179.4849,6260.1864,1043.5785,3060.203,1746.6805,0,0,101.5676,22.6,5.845,8.85,35.6889,235.1728,854.9028,3913.3578,1491.9258,4335.39,27.175,950
43526.72917,179.3954,6193.4715,1047.636,3070.974,1708.246,0,0,100.8649,22.5,5.685,9.45,6.0897,222.0259,801.3505,3860.3896,1531.7314,4335.39,27.175,950
43526.75,178.9335,6347.7526,1046.2115,3068.1825,1867.6673,0,0,101.23,22.4,5.05,9.45,0.02,227.5413,807.246,3940.5369,1599.9697,4314.661,26.45,950
43526.77083,200.6528,6632.8266,1040.8895,3099.8163,2141.8649,0,0,103.0583,24.7,0,9.45,0,213.0477,894.7632,4136.487,1601.5764,4314.661,26.45,950
43526.79167,202.2827,6720.345,1043.8422,3115.3796,2203.6255,0,0,102.6082,24.9,0,9.45,0,220.5394,945.5151,4174.0552,1600.7747,4304.768,26.3,950
43526.8125,210.191,6676.7385,1045.2297,3108.1054,2181.9649,0,0,103.1842,25.4,0,9.45,0,203.4043,939.0405,4152.5215,1585.1766,4304.768,26.3,950
43526.83333,211.8586,6729.5244,1051.6206,3111.9887,2236.7409,0,0,101.3551,25.5,0,9.45,0,192.8692,915.9003,4201.6428,1611.9813,4279.446,26.35,950
43526.85417,213.6238,6697.685,1053.4612,3119.369,2213.0365,0,0,102.5629,25.4,0,9.5,0,174.3554,913.4,4185.5357,1598.7493,4279.446,26.35,950
43526.875,213.3654,6653.8595,1038.0119,3100.5634,2220.2359,0,0,102.2241,25.4,0.7426,9.5,0,157.1815,898.602,4162.092,1593.1654,4269.671,26.6,950
43526.89583,203.5408,6605.3649,1036.7899,3100.1244,2188.3952,0,0,103.413,25.2,4.105,9.5,0,137.8374,919.3411,4126.6201,1559.4036,4269.671,26.6,950
43526.91667,203.7713,6383.6283,1030.3612,3082.5297,1997.9109,0,0,102.1619,25.5,5.2161,9.5,0,130.4485,893.1382,3952.0942,1538.396,4300.764,26.675,950
43526.9375,197.8593,6255.8355,1031.0567,3075.9254,1872.7693,0,0,101.8842,25.4,5.1216,9.5,0,134.1782,847.2729,3885.9328,1522.6299,4300.764,26.675,950
43526.95833,202.2324,6131.8553,1024.2078,3091.8316,1770.153,0,0,88.044,25.5,4.8335,9.5,0,117.7854,850.4847,3780.0631,1501.3075,4310.186,24.525,950
43526.97917,179.6409,5945.4334,1021.1181,3002.1076,1653.9808,0,0,86.9787,25.4,4.8739,9.5,0,141.4743,780.1832,3677.661,1487.5892,4310.186,24.525,950
43527,177.9833,5766.0674,1042.0731,3038.02,1530.3859,0,0,1.2,25.3,5,9.5,0,114.5884,767.8945,3505.1489,1493.024,4332.092,23.21,1450
43527.02083,178.0444,5689.3991,1036.8529,3057.1127,1490.7303,0,0,1.2,25.3,4.69,9.5,0,64.0131,745.3497,3452.7029,1491.3465,4332.092,23.21,1450
43527.04167,178.7477,5544.6703,1024.0023,3046.7285,1407.1439,0,0,1.2,25.1,5.04,9.5,0,25.9556,767.7074,3305.8252,1471.1377,4375.551,23.05,1450
43527.0625,178.1978,5504.8236,1027.238,3037.0889,1390.1324,0,0,0,22,5.21,9.5,0,13.6544,741.5004,3314.5719,1448.7514,4375.551,23.05,1450
43527.08333,178.8113,5396.44,1015.1231,2955.0277,1383.0647,0,0,0,20.7,5.351,9.5,0,7.6735,746.0753,3219.0312,1431.3336,4428.785,22.9,1450
43527.10417,180.2944,5408.3349,1020.5806,2972.5755,1370.1659,0,0,0,21.5,5.4813,9.5,0,8.5316,711.0877,3263.4589,1433.7884,4428.785,22.9,1450
43527.125,179.3701,5404.5015,1029.418,2981.5996,1342.3825,0,0,0,21.8,5.3265,9.5,0,14.475,729.2291,3238.8046,1436.4679,4444.92,22.62,1450
43527.14583,179.9802,5335.1048,1027.3365,2964.7755,1261.9165,0,0,0,21.6,5.1258,9.5,0,44.8505,735.6093,3172.8385,1426.657,4444.92,22.62,1450
43527.16667,178.718,5362.9193,1024.1428,2969.1983,1294.7563,0,0,0,21.6,5.1186,9.5,0,38.6034,736.6202,3174.0398,1452.2594,4456.226,22.31,1450
43527.1875,179.504,5382.7241,1027.6933,2981.2184,1291.22,0,0,0,21.4,5.117,9.5,0,46.5754,726.5691,3200.3459,1455.8092,4456.226,22.31,1450
43527.20833,178.2498,5330.8234,1004.5264,2975.0254,1267.5273,0,0,0,21.2,5.31,9.1,0,48.1343,717.2154,3177.3892,1436.2189,4447.982,22.06,1450
43527.22917,178.3774,5239.9065,1001.8527,2834.8133,1276.3558,0,0,4.0871,23.2,5.39,9.5,4.7282,79.9793,724.1671,3129.2238,1386.5156,4447.982,22.06,1450
43527.25,178.6691,4989.1784,957.0293,2588.6282,1219.1749,0,0,21.3692,24,5.395,9.5,45.7538,118.328,709.2222,2883.2967,1396.6595,4447.276,21.98,1450
43527.27083,178.9258,4956.7716,952.6156,2487.3243,1232.6617,0,0,22.2252,24,5.51,9.5,113.8115,109.1234,680.6177,2921.0334,1355.1205,4447.276,21.98,1450
43527.29167,178.9036,4990.6839,896.9304,2493.2318,1236.8859,0,0,23.447,24.2,5.835,9.5,170.2373,130.4166,643.528,2980.4778,1366.6782,4433.614,22.3,1450
43527.3125,179.7219,5012.6461,895.4671,2486.4911,1252.3395,0,0,18.5325,23.9,5.525,9.5,192.9649,127.926,686.1774,2967.2232,1359.2455,4433.614,22.3,1450
43527.33333,178.2435,5174.3896,928.521,2639.4766,1260.4107,0,0,0,23.9,5.78,9.5,202.7058,104.0955,702.2247,3070.1712,1401.9937,4417.361,23.39,1450
43527.35417,180.6392,5261.117,930.1507,2687.6558,1293.5371,0,0,0,24.2,5.825,9.35,209.7528,100.6456,727.3061,3110.0223,1423.7886,4417.361,23.39,1450
43527.375,178.6182,5404.7007,942.9119,2837.0317,1268.8717,0,0,0,23.8,6,8.25,215.5948,102.2405,716.7441,3259.2457,1428.7109,4420.423,23.9,1450
43527.39583,179.9293,5470.9532,950.0538,2918.3631,1238.0814,0,0,0,23.5,6.04,8.2,220.2735,106.4415,690.1223,3358.6538,1422.177,4420.423,23.9,1450
43527.41667,180.3774,5445.7069,942.7225,2889.2504,1251.793,0,0,0,23.6,5.965,8.2,224.4989,99.6772,682.974,3360.6973,1402.0356,4401.579,25.06,1450
43527.4375,210.0911,5634.1912,947.9222,2946.7082,1362.991,0,0,0,23.8,5.32,8.15,224.9225,114.3773,725.141,3494.2763,1414.774,4401.579,25.06,1450
43527.45833,209.6156,5635.7554,942.1393,2958.0427,1338.1058,0,0,0,23.7,5.76,8.15,217.3777,142.4799,707.6653,3532.0214,1396.0687,4350.583,25.29,1450
43527.47917,208.7272,5694.5558,944.2152,2986.2895,1355.8038,0,0,0,23.6,6.11,8,217.3885,153.1487,739.8695,3561.1511,1393.5353,4350.583,25.29,1450
43527.5,207.2413,5696.4922,942.3401,2958.0819,1354.3577,0,0,0,23.6,6.18,7.95,221.2439,182.7387,716.8227,3549.1744,1430.4951,4278.387,25.5,1450
43527.52083,207.1487,5679.2243,950.1424,2977.5772,1312.7175,0,0,0,23.4,5.845,6.75,227.3651,175.4271,716.4426,3537.0563,1425.7253,4278.387,25.5,1450
43527.54167,221.4172,5634.6216,947.7129,2932.5522,1294.3101,0,0,0,23.8,5.925,6.75,228.2755,195.296,741.549,3481.1169,1411.9557,4268.14,23.98,1450
43527.5625,220.0447,5732.9354,953.138,2964.8795,1315.3522,0,0,0,23.9,5.805,6.75,240.5198,222.5909,727.9882,3529.1475,1475.7996,4268.14,23.98,1450
43527.58333,230.3764,5725.7345,922.7561,2941.9883,1362.2268,0,0,0,19.3,6.065,6.75,233.7398,232.9086,738.2704,3512.8308,1474.6333,4272.969,27.65,1450
43527.60417,295.7258,5670.389,921.1605,2885.782,1363.7087,0,0,0,19,5.81,6.75,224.0429,244.1349,692.6744,3512.0812,1465.6335,4272.969,27.65,1450
43527.625,294.3663,5687.4504,931.2054,2865.1928,1400.1762,0,0,0,18.9,5.87,6.75,215.9525,243.4035,724.1406,3518.871,1444.4388,4296.053,28.16,1450
43527.64583,294.0368,5661.0076,951.901,2827.7065,1409.3945,0,0,0,23.9,5.875,6.75,191.3116,244.169,710.9247,3472.6973,1477.3856,4296.053,28.16,1450
43527.66667,294.3166,5582.9479,925.6753,2808.3947,1439.8426,0,0,0,24.3,5.545,6.75,126.7633,245.6771,691.1146,3408.8437,1482.9896,4300.528,28.08,1450
43527.6875,290.8564,5651.775,905.7257,2965.8509,1402.8037,1.6089,0,0,24.3,5.57,5.75,88.5097,251.6561,719.755,3413.3939,1518.6262,4300.528,28.08,1450
43527.70833,294.4075,5726.4443,907.1597,2985.7637,1458.4186,46.478,0,0,24.2,5.63,7.55,46.0216,245.2228,750.7352,3453.8785,1521.8306,4317.606,27.12,1450
43527.72917,296.0958,5739.7814,929.1922,2972.348,1490.8962,46.6644,0,0,24.6,6.06,8.35,5.2251,256.4455,723.5701,3466.2489,1549.9624,4317.606,27.12,1450
43527.75,338.6869,5990.4215,1034.2954,3018.6667,1604.8149,47.1378,0,0,24.5,6.225,8.25,0.07,246.4616,789.7169,3623.5988,1577.1057,4297.466,25.89,1450
43527.77083,417.7833,6401.5992,1054.9924,3202.0183,1813.8895,47.0922,0,1.2,23.9,6.025,8.25,0,244.2318,890.9216,3919.46,1591.2176,4297.466,25.89,1450
43527.79167,429.4613,6443.3256,1011.7178,3072.0433,2027.1785,47.4131,10.2171,1.2,23.8,6.045,8.25,0,235.4607,898.2496,3935.5974,1609.4785,4152.603,25.29,1450
43527.8125,440.574,6451.2518,1035.4256,2860.143,2180.2602,47.6337,64.6831,1.2,23.7,6.165,8.25,0,223.7913,908.5217,3931.6878,1611.0423,4152.603,25.29,1450
43527.83333,443.9698,6472.998,1044.8521,2827.3998,2213.9742,47.7212,79.0866,1.2,24.1,6.1636,8.25,0,220.2505,897.3601,3944.1004,1631.5376,4099.604,24.75,1450
43527.85417,428.6296,6475.182,1064.2175,2888.5764,2163.832,47.6806,79.7493,1.2,23.8,6.0796,8.25,0,191.7967,933.665,3914.176,1627.341,4099.604,24.75,1450
43527.875,422.6369,6357.5808,1060.0777,2856.5517,2107.5395,47.7945,80.3027,1.2,23.7,6.0416,8.25,0,166.1231,878.9685,3866.5611,1612.0512,4108.202,23.83,1450
43527.89583,423.7221,6277.1371,1065.931,2954.4385,2011.5826,0,72.0519,1.2,23.9,5.8088,8.25,0,133.9743,882.8208,3796.51,1597.8063,4108.202,23.83,1450
43527.91667,321.7232,6113.4134,1057.4989,2926.089,1905.1603,0,60.6855,1.2,23.7,6.0446,8.25,0,124.7852,849.6047,3724.6048,1539.204,4129.99,23.18,1450
43527.9375,295.352,5820.7594,1060.6333,2749.6376,1765.187,0,60.2162,1.2,23.6,5.8113,8.25,0,146.2239,798.5251,3492.8465,1529.3877,4129.99,23.18,1450
43527.95833,295.9216,5732.2899,1048.3514,2699.4094,1728.855,0,60.4858,1.2,23.7,6.1552,8.25,0,155.8831,771.7671,3447.5237,1512.9992,4285.924,22.87,1450
43527.97917,294.9318,5561.8276,1053.3623,2580.4359,1675.0544,0,60.6468,1.2,23.7,6.3274,8.25,0,152.8508,718.2571,3328.7908,1514.7797,4285.924,22.87,1450
43528,298.0997,5428.2929,1031.8277,2609.1806,1485.7712,0,60.8753,1.2,24,6.12,8.25,0,201.0681,706.2958,3186.9301,1504.1625,4273.44,22.95,3207.376
43528.02083,297.9199,5309.0416,1037.0012,2506.1004,1453.077,0,60.6587,1.2,23.6,6.235,8.25,0,212.9193,695.965,3101.6933,1480.4969,4273.44,22.95,3207.376
43528.04167,295.305,5258.0161,1045.3163,2483.4915,1452.0163,0,60.6265,1.2,23.6,6.23,8.25,0,177.2856,668.7564,3115.0595,1451.8149,4332.799,22.56,3207.376
43528.0625,295.7471,5240.9647,1010.3337,2506.8127,1464.192,0,60.5896,1.2,23.7,6.305,8.25,0,159.5819,687.9798,3095.6167,1444.856,4332.799,22.56,3207.376
43528.08333,294.6689,5104.5198,998.9388,2400.4895,1451.5704,0,60.5061,1.2,23.5,5.9873,8.25,0,154.0776,657.083,2970.4341,1449.7181,4362.242,22.1,3207.376
43528.10417,294.8477,5062.3178,1005.2325,2388.3683,1444.4766,0,60.6301,1.2,23.7,6.2507,8.25,0,124.2096,648.6123,2932.18,1460.0421,4362.242,22.1,3207.376
